단지명,회사명,"공장대표주소(지번, 도로명 주소)",매핑된 업종명
화성발안일반산업단지,대경메디피아,경기도 화성시 향남읍 하길리 1406-1번지,기타
화성발안일반산업단지,대명에스앤에스(주),경기도 화성시 향남읍 하길리 1412-5,기타
화성발안일반산업단지,대산엔지니어링,경기도 화성시 향남읍 하길리 1412-4,기타
화성발안일반산업단지,대성공업(주),경기도 화성시 향남읍 구문천리 926-8번지,전기전자
화성발안일반산업단지,대신 ,경기도 화성시 향남읍 구문천리 930-13번지,기타
화성발안일반산업단지,대영특수공업(주),경기도 화성시 향남읍 구문천리 930-10번지,기타
화성발안일반산업단지,대영특수공업(주),경기도 화성시 향남읍 구문천리 930-10,기타
화성발안일반산업단지,대영하이텍,경기도 화성시 향남읍 구문천리 932-1번지,기타
화성발안일반산업단지,대웅바이오(주)제3공장 ,경기도 화성시 향남읍 하길리 1404-1번지,기타
화성발안일반산업단지,대원산업(주),경기도 화성시 향남읍 구문천리 922-5,운송장비
화성발안일반산업단지,대원정밀공업(주),경기도 화성시 향남읍 구문천리 922-6번지,운송장비
화성발안일반산업단지,대일씨에프티,경기도 화성시 향남읍 구문천리 926-5번지,기타
화성발안일반산업단지,대진기계공업(주),경기도 화성시 향남읍 구문천리 936-3,목재종이출판
화성발안일반산업단지,대진에프앤씨(주),경기도 화성시 향남읍 구문천리 936-7번지,기타
화성발안일반산업단지,대한민국특수임무유공자회,경기도 화성시 향남읍 구문천리 935-13번지,전기전자
화성발안일반산업단지,대현기공,경기도 화성시 향남읍 구문천리 933-2번지,운송장비
화성발안일반산업단지,더블유에스아이(주),경기도 화성시 향남읍 구문천리 923-1번지,목재종이출판
화성발안일반산업단지,더원코리아,경기도 화성시 향남읍 구문천리 930-14,전기전자
화성발안일반산업단지,덕신테크,경기도 화성시 향남읍 구문천리 929-5번지,기타
화성발안일반산업단지,덕우산업,경기도 화성시 향남읍 구문천리 928-13번지,기타
화성발안일반산업단지,덕우산업 ,경기도 화성시 향남읍 구문천리 930-8번지,기타
화성발안일반산업단지,동국레이저,경기도 화성시 향남읍 하길리 1411-7번지,기타
화성발안일반산업단지,동일금속,경기도 화성시 향남읍 구문천리 930-10번지,기타
화성발안일반산업단지,동주산업,경기도 화성시 향남읍 구문천리 923-2,운송장비
화성발안일반산업단지,두원제관공업(주),경기도 화성시 향남읍 구문천리 932-17,기타
화성발안일반산업단지,듀얼시스템 ,경기도 화성시 향남읍 구문천리 936-8번지,전기전자
화성발안일반산업단지,드림메탈(주) ,경기도 화성시 향남읍 구문천리 930-13번지,기타
화성발안일반산업단지,디에스아이,경기도 화성시 향남읍 하길리 1406-10번지,기타
화성발안일반산업단지,디에스테크,경기도 화성시 향남읍 구문천리 930-6번지,기타
화성발안일반산업단지,디큐,경기도 화성시 향남읍 구문천리 930-7번지,기타
화성발안일반산업단지,램리서치매뉴팩춰링코리아(유),경기도 화성시 향남읍 구문천리 934-2,전기전자
화성발안일반산업단지,명성도금,경기도 화성시 향남읍 구문천리 930-7번지,기타
화성발안일반산업단지,명성산업,경기도 화성시 향남읍 구문천리 929-1번지,기타
화성발안일반산업단지,명인제약(주),경기도 화성시 향남읍 하길리 1407-10번지,기타
화성발안일반산업단지,미주스틸(주),경기도 화성시 향남읍 하길리 1408-14번지,기타
화성발안일반산업단지,반도공영(주),경기도 화성시 향남읍 구문천리 930-2번지,기타
화성발안일반산업단지,발안정밀,경기도 화성시 향남읍 구문천리 930-3번지 ,기타
화성발안일반산업단지,밥캣물류,경기도 화성시 향남읍 하길리 1412-3번지,기타
화성발안일반산업단지,범양금속,경기도 화성시 향남읍 구문천리 930-16,기타
화성발안일반산업단지,보은금속,경기도 화성시 향남읍 구문천리 930-16번지,기타
화성발안일반산업단지,볼드패닉룸(주),경기도 화성시 향남읍 하길리 1408-11,기타
화성발안일반산업단지,부산재활용사촌복지공장,경기도 화성시 향남읍 구문천리 905번지,전기전자
화성발안일반산업단지,부흥금속,경기도 화성시 향남읍 구문천리 930-16,기타
화성발안일반산업단지,비득지(주) ,경기도 화성시 향남읍 구문천리 930-13번지,기타
화성발안일반산업단지,비케이텍크,경기도 화성시 향남읍 구문천리 933-5번지,운송장비
화성발안일반산업단지,비케이텍크,경기도 화성시 향남읍 구문천리 935-1,전기전자
화성발안일반산업단지,빌폰트코리아전광,경기도 화성시 향남읍 구문천리 936-5번지,기타
화성발안일반산업단지,삼광테크,경기도 화성시 향남읍 구문천리 932-15번지,기타
화성발안일반산업단지,삼성테크(주),경기도 화성시 향남읍 구문천리 930-7번지,기타
화성발안일반산업단지,삼영테크,경기도 화성시 향남읍 구문천리 930-16번지,기타
화성발안일반산업단지,삼우금속,경기도 화성시 향남읍 구문천리 930-16번지,기타
화성발안일반산업단지,삼이송메탈,경기도 화성시 향남읍 1406-9번지,기타
화성발안일반산업단지,삼천리열처리공업(주),경기도 화성시 마도면 쌍송리 691-4번지,기타
화성발안일반산업단지,삼형전자(주),경기도 화성시 향남읍 구문천리 936-4,기타
화성발안일반산업단지,새론기계,경기도 화성시 향남읍 구문천리 934,기타
화성발안일반산업단지,새한정밀,경기도 화성시 향남읍 구문천리 930-14번지,기타
화성발안일반산업단지,서울비철(주),경기도 화성시 향남읍 구문천리 922-3 번지,기타
화성발안일반산업단지,서울비철(주),경기도 화성시 향남읍 구문천리 922-2번지,기타
화성발안일반산업단지,서울비철(주) ,경기도 화성시 향남읍 구문천리 922-9번지,기타
화성발안일반산업단지,선일하이텍,경기도 화성시 향남읍 구문천리 929-1번지,기타
화성발안일반산업단지,선진하이텍 ,경기도 화성시 향남읍 구문천리 935-23번지,전기전자
화성발안일반산업단지,성우화학(주),경기도 화성시 향남읍 하길리 1407-6,기타
화성발안일반산업단지,성지E&C,경기도 화성시 향남읍 구문천리 929-7,기타
화성발안일반산업단지,세화공업(주),경기도 화성시 향남읍 구문천리 935-7번지,전기전자
화성발안일반산업단지,세화공업(주),경기도 화성시 향남읍 하길리 1407-18번지,기타
화성발안일반산업단지,세화공업(주)제2공장,경기도 화성시 향남읍 구문천리 935-20번지,전기전자
화성발안일반산업단지,소망테크 ,경기도 화성시 향남읍 구문천리 933-5번지,기타
화성발안일반산업단지,수일금속,경기도 화성시 향남읍 구문천리 930-16번지,기타
화성발안일반산업단지,승연산업(주),경기도 화성시 향남읍 구문천리 930-11번지,기타
화성발안일반산업단지,승진정밀,경기도 화성시 향남읍 구문천리 932-4번지,기타
화성발안일반산업단지,신라다이아몬드,경기도 화성시 향남읍 구문천리 932-11번지,기타
화성발안일반산업단지,신명엔지니어링,경기도 화성시 향남읍 구문천리 932-4,전기전자
화성발안일반산업단지,신성정밀,경기도 화성시 향남읍 발안지방산업단지 2블럭9롯트,기타
화성발안일반산업단지,신안정공(주) ,경기도 화성시 향남읍 하길리 1408-7번지,기타
화성발안일반산업단지,신양금속,경기도 화성시 향남읍 구문천리 930-16,기타
화성발안일반산업단지,신웅하크텍,경기도 화성시 향남읍 구문천리 930-10번지,기타
화성발안일반산업단지,신일공영(주),경기도 화성시 향남읍 구문천리 928-6번지,전기전자
화성발안일반산업단지,신일공영(주),경기도 화성시 향남읍 하길리 1408-6,기타
화성발안일반산업단지,신일공영(주) ,경기도 화성시 향남읍 구문천리 929-22,기타
화성발안일반산업단지,신한이앤티(주),경기도 화성시 향남읍 구문천리 932-4번지,기타
화성발안일반산업단지,신현수,경기도 화성시 향남읍 구문천리 927-8,기타
화성발안일반산업단지,신흥공업사,경기도 화성시 향남읍 구문천리 932-7번지 ,기타
화성발안일반산업단지,신흥플랜트(주),경기도 화성시 향남읍 하길리 1412-16번지,기타
화성발안일반산업단지,신희씨앤엠(주),경기도 화성시 향남읍 하길리 1406-22,기타
화성발안일반산업단지,신희씨앤엠(주),경기도 화성시 향남읍 하길리 1406-17번지,기타
화성발안일반산업단지,씨에스메탈,경기도 화성시 향남읍 구문천리 930-16번지,기타
화성발안일반산업단지,씨엠테크 ,경기도 화성시 향남읍 구문천리 923-2번지,기타
화성발안일반산업단지,씨엠피테크,경기도 화성시 향남읍 구문천리 928-7번지,전기전자
화성발안일반산업단지,아이엠씨디코리아주식회사,경기도 화성시 향남읍 하길리 1407-5번지,기타
화성발안일반산업단지,안영순부동산,경기도 화성시 향남읍 구문천리 932-8,기타
화성발안일반산업단지,에스엠테크,경기도 화성시 향남읍 구문천리 926-7,전기전자
화성발안일반산업단지,에스엠티서울기연(주),경기도 화성시 향남읍 하길리 1406-23번지,전기전자
화성발안일반산업단지,에이디텍스(주),경기도 화성시 향남읍 구문천리 932-8,기타
화성발안일반산업단지,에이원테크(주),경기도 화성시 향남읍 구문천리 935-6번지,기타
화성발안일반산업단지,에이치엘비이노베이션(주),경기도 화성시 향남읍 구문천리 928,전기전자
화성발안일반산업단지,에이플러스,경기도 화성시 향남읍 구문천리 930-13번지,기타
화성발안일반산업단지,에이피시스템(주)발안지점,경기도 화성시 향남읍 구문천리 934-2번지,전기전자
화성발안일반산업단지,에코위자드(주),경기도 화성시 향남읍 구문천리 932-13번지,기타
화성발안일반산업단지,엘에스이엔엠(주),경기도 화성시 향남읍 구문천리 921-5번지,기타
화성발안일반산업단지,엘테크,경기도 화성시 향남읍 구문천리 930-14번지,전기전자
화성발안일반산업단지,엘테크,경기도 화성시 향남읍 구문천리 921-9번지,전기전자
화성발안일반산업단지,엠에스텔레콤(주),경기도 화성시 향남읍 구문천리 936-4번지,기타
화성발안일반산업단지,엠에스티,경기도 화성시 향남읍 구문천리 930-13,기타
화성발안일반산업단지,열기테크뉴,경기도 화성시 향남읍 구문천리 929-1,기타
